Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
FR675821,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yaoloko-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yaoloko-Dual",405,partial,"Democratic Republic of the Congo:Yaoloko village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-02-18
FR675822,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Mombana-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Mombana-Dual",405,partial,"Democratic Republic of the Congo:Mombana village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-02-18
FR675823,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Mombana-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Mombana-Single",405,partial,"Democratic Republic of the Congo:Mombana village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-02-18
FR675824,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bongwange-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bongwange-Dual",405,partial,"Democratic Republic of the Congo:Bongwange village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-02-18
FR675825,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yamabuki-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yamabuki-Dual",405,partial,"Democratic Republic of the Congo:Yamabuki village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-02-18
GU395301,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,Gamago,DNA A,"East African cassava mosaic virus (Uganda variant) isolate Gamago AC1 protein (AC1) gene, partial cds; AC4 protein (AC4) and AV2 protein (AV2) genes, complete cds; and nonfunctional AV4 protein (AV4) gene, partial sequence",1630,partial,Cameroon,Cameroon,Manihot esculenta,2009-03
FN668377,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG [Ca055],A,"East African cassava mosaic virus (Uganda variant) segment A, isolate EACMV-UG [Ca055]",2799,partial,Kenya:Kagamega,Kenya,Manihot esculenta,2000
FN668380,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG [Ca055],B,"East African cassava mosaic virus (Uganda variant) segment B, isolate EACMV-UG [Ca055]",2752,partial,Kenya:Kagamega,Kenya,Manihot esculenta,2000
FN435265,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi1,DNA-A,"East African cassava mosaic virus partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi1",405,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435266,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi2,DNA-A,"East African cassava mosaic virus partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi2",405,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435267,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi3,DNA-A,"East African cassava mosaic virus partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi3",405,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435268,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi4,DNA-A,"East African cassava mosaic virus partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi4",405,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435269,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi5,DNA-A,"East African cassava mosaic virus partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi5",405,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435270,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi6,DNA-A,"East African cassava mosaic virus partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi6",405,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN433678,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Kalehe33,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Kalehe33",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433679,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Kalehe34,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Kalehe34",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433680,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Walungu35,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Walungu35",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433681,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Walungu36,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Walungu36",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433682,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Nyangezi37,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Nyangezi37",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433683,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Nyangezi38,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Nyangezi38",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433684,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Uvira41,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Uvira41",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433685,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Uvira44,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Uvira44",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433686,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Uvira45,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Uvira45",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433687,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Uvira46,,"East African cassava mosaic virus partial AC2 gene for transcriptional activator protein, isolate Uvira46",231,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433688,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Nyangezi37b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Nyangezi37b",405,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433689,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Nyangezi38b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Nyangezi38b",405,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433690,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Walungu35b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Walungu35b",405,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433691,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Walungu36b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Walungu36b",405,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433692,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Uvira44b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Uvira44b",405,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433693,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Uvira45b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Uvira45b",405,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433694,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Uvira46b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Uvira46b",297,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433695,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Uvira41b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Uvira41b",297,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433696,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Kalehe34b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Kalehe34b",297,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN433697,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Kalehe33b,,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate Kalehe33b",297,partial,Democratic Republic of the Congo:South-Kivu,Democratic Republic of the Congo,Manihot esculenta,
FN435278,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi1[Pr],DNA-A,"East African cassava mosaic virus segment DNA-A, complete sequence, isolate EACMV-Ybi1[Pr]",2799,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Neustanthus phaseoloides,2008-11-12
FN435279,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi2[Pr],DNA-A,"East African cassava mosaic virus segment DNA-A, complete sequence, isolate EACMV-Ybi2[Pr]",2797,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Neustanthus phaseoloides,2008-11-12
FN435280,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi1[Cm],DNA-A,"East African cassava mosaic virus segment DNA-A, complete sequence, isolate EACMV-Ybi1[Cm]",2799,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Centrosema pubescens,2008-11-12
FN435281,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi2[Cm],DNA-A,"East African cassava mosaic virus segment DNA-A, complete sequence, isolate EACMV-Ybi2[Cm]",2800,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Centrosema pubescens,2008-11-12
FN435292,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi1,DNA-A,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate EACMV-Ybi1",231,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435293,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi2,DNA-A,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate EACMV-Ybi2",231,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435294,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi3,DNA-A,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate EACMV-Ybi3",231,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435295,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi4,DNA-A,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate EACMV-Ybi4",231,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435296,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi5,DNA-A,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate EACMV-Ybi5",231,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FN435297,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi6,DNA-A,"East African cassava mosaic virus partial AC4 gene for symptom expression protein, isolate EACMV-Ybi6",231,partial,Democratic Republic of the Congo:Yangambi,Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FM877474,,East African cassava mosaic virus-Uganda BFA/2008,Begomovirus manihotisafricaense,Burkina Faso-Koubri-2008,,"East African cassava mosaic virus-Uganda BFA/2008 complete genome, isolate Burkina Faso-Koubri-2008",2799,complete,Burkina Faso,Burkina Faso,Manihot esculenta,2008-08
EU155148,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EAC05-485M,DNA-A,"East African cassava mosaic virus isolate EAC05-485M capsid protein gene, partial cds",712,partial,Togo,Togo,Manihot esculenta,2006
EU155149,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EAC05-330M,DNA-A,"East African cassava mosaic virus isolate EAC05-330M nonfunctional capsid protein gene, partial sequence",701,partial,Togo,Togo,Manihot esculenta,2006
AM502326,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone 24-ug177-10",2799,partial,Uganda:Arua,Uganda,,
AM502327,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone 24-ug175-8",2799,partial,Uganda:Arua,Uganda,,
AM502328,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone 32-ug441",2799,partial,Uganda:Iganga,Uganda,,
AM502329,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone 27-ug233-2",2799,partial,Uganda:Kalangala,Uganda,,
AM502330,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone 27-ug237-2",2799,partial,Uganda:Kalangala,Uganda,,
AM502331,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone 26-ug115a",2799,partial,Uganda:Wakiso,Uganda,,
AM502332,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone 25-ug128-2",2799,partial,Uganda:Wakiso,Uganda,,
AM502333,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone wcass3-5",2799,partial,Uganda:Rakai,Uganda,Manihot glaziovii,
AM502334,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone wcass6-8",2799,partial,Uganda:Rakai,Uganda,Manihot glaziovii,
AM502335,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone wcass1-2",2799,partial,Uganda:Wakiso,Uganda,Manihot glaziovii,
AM502336,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone wcass2-1",2799,partial,Uganda:Wakiso,Uganda,Manihot glaziovii,
AM502337,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-A, clone 28-ug289-5",2798,partial,Uganda:Bushenyi,Uganda,,
AM502341,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-B, clone 27-ug233-1",2775,partial,Uganda:Kalangala,Uganda,,
AM502342,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-B, clone 27-ug237-8",2775,partial,Uganda:Kalangala,Uganda,,
AM502343,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-B, clone wcass2-5",2775,partial,Uganda:Wakiso,Uganda,Manihot glaziovii,
AM502344,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus DNA-B, clone 20-ug1a8",2761,partial,Uganda:Nakasongola,Uganda,,
AJ704934,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K35],DNA B,"East African cassava mosaic virus segment DNA B, complete sequence, isolate EACMV-[K35]",2752,partial,"Kenya:Kwale, Shirachi",Kenya,Manihot esculenta,
AJ704935,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K211],DNA B,"East African cassava mosaic virus segment DNA B, complete sequence, isolate EACMV-[K211]",2757,partial,"Kenya:Kwale, Msambweni/Shauri Moyo",Kenya,Manihot esculenta,
AJ704936,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K24],DNA B,"East African cassava mosaic virus segment DNA B, complete sequence, isolate EACMV-[K24]",2755,partial,"Kenya:Machakos, Katumani",Kenya,Manihot esculenta,
AJ704937,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K325],DNA B,"East African cassava mosaic virus segment DNA B, complete sequence, isolate EACMV-[K325]",2754,partial,"Kenya:Kitui, Township",Kenya,Manihot esculenta,
AJ704938,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K268],DNA B,"East African cassava mosaic virus segment DNA B, complete sequence, isolate EACMV-[K268]",2765,partial,"Kenya:Migori, Masala",Kenya,Manihot esculenta,
AJ704939,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K29],DNA B,"East African cassava mosaic virus segment DNA B, complete sequence, isolate EACMV-[K29]",2775,partial,"Kenya:Kwale, Kibaoni",Kenya,Manihot esculenta,
AJ704949,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K48],DNA B,"East African cassava mosaic virus-KE2 segment DNA B, complete sequence, isolate EACMV-KE2[K48]",2757,partial,"Kenya:Kwale, Boa",Kenya,Manihot esculenta,
AJ704950,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K25],DNA B,"East African cassava mosaic virus-KE2 segment DNA B, complete sequence, isolate EACMV-KE2[K25]",2753,partial,"Kenya:Kwale, Misakwakwani",Kenya,Manihot esculenta,
AJ704951,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K27],DNA B,"East African cassava mosaic virus-KE2 segment DNA B, complete sequence, isolate EACMV-KE2[K27]",2754,partial,"Kenya:Kwale, Misakwakwani",Kenya,Manihot esculenta,
AJ704952,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K208],DNA B,"East African cassava mosaic virus-KE2 segment DNA B, complete sequence, isolate EACMV-KE2[K208]",2754,partial,"Kenya:Kwale, Mamba",Kenya,Manihot esculenta,
AJ704953,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K201],DNA B,"East African cassava mosaic virus-KE2 segment DNA B, complete sequence, isolate EACMV-KE2[K201]",2753,partial,"Kenya:Kwale, Msambweni/Kitsumbani",Kenya,Manihot esculenta,
AJ704954,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K66],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K66]",2753,partial,"Kenya:Butere, Mumias/Enjinja",Kenya,Manihot esculenta,
AJ704955,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K262],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K262]",2755,partial,"Kenya:Migori, Ratienyi",Kenya,Manihot esculenta,
AJ704956,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K223],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K223]",2766,partial,"Kenya:Suba, Migori/Ragana",Kenya,Manihot esculenta,
AJ704957,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K140],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K140]",2759,partial,"Kenya:Siaya, Ugunja/Ligega",Kenya,Manihot esculenta,
AJ704958,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K79],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K79]",2774,partial,"Kenya:Bungoma, Nangeni",Kenya,Manihot esculenta,
AJ704959,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K81],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K81]",2775,partial,"Kenya:Bungoma, Buema",Kenya,Manihot esculenta,
AJ704960,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K23],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K23]",2775,partial,"Kenya:Machakos, Katumani",Kenya,Manihot esculenta,
AJ704961,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K282],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K282]",2775,partial,"Kenya:Makueni, Wote",Kenya,Manihot esculenta,
AJ704962,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K90],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K90]",2776,partial,"Kenya:Teso, Busia/Bugeni",Kenya,Manihot esculenta,
AJ704963,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K115],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K115]",2775,partial,"Kenya:Busia, Busia/Esikulu",Kenya,Manihot esculenta,
AJ704964,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K137],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K137]",2775,partial,"Kenya:Siaya, Sega/Gotinang",Kenya,Manihot esculenta,
AJ704973,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K197],DNA B,"East African cassava mosaic virus-KE2 segment DNA B, complete sequence, isolate EACMV-KE2[K197]",2752,partial,"Kenya:Kwale, Msambweni/Kitsumbani",Kenya,Manihot esculenta,
AJ704974,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K72],DNA B,"East African cassava mosaic virus-Uganda variant segment DNA B, complete sequence, isolate EACMV-UG[K72]",2752,partial,"Kenya:Busia, Mandende",Kenya,Manihot esculenta,
AJ717516,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K115],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K115]",2799,partial,"Kenya:Busia, Busia/Esikulu",Kenya,Manihot esculenta,
AJ717517,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K127],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K127]",2798,partial,"Kenya:Busia, Funyula/Agenga",Kenya,Manihot esculenta,
AJ717518,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K137],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K137]",2799,partial,"Kenya:Siaya, Sega/Gotinang",Kenya,Manihot esculenta,
AJ717519,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K139],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K139]",2799,partial,"Kenya:Siaya, Ugunja/Ligega",Kenya,Manihot esculenta,
AJ717520,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K136],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K136]",2799,partial,"Kenya:Siaya, Sega",Kenya,Manihot esculenta,
AJ717521,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K140],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K140]",2798,partial,"Kenya:Siaya, Ugunja/Ligega",Kenya,Manihot esculenta,
AJ717522,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K262],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K262]",2799,partial,"Kenya:Migori, Ratienyi",Kenya,Manihot esculenta,
AJ717523,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K81],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K81]",2798,partial,"Kenya:Bungoma, Buema",Kenya,Manihot esculenta,
AJ717524,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K66],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K66]",2799,partial,"Kenya:Butere, Mumias/Enjinja",Kenya,Manihot esculenta,
AJ717525,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K78],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K78]",2799,partial,"Kenya:Bungoma, Nakwana",Kenya,Manihot esculenta,
AJ717526,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K67],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K67]",2798,partial,"Kenya:Butere, Mumias/Enjinja",Kenya,Manihot esculenta,
AJ717527,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K72],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K72]",2798,partial,"Kenya:Busia, Mandende",Kenya,Manihot esculenta,
AJ717528,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K108],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K108]",2799,partial,"Kenya:Teso, Malaba/Koteko",Kenya,Manihot esculenta,
AJ717529,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K79],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K79]",2799,partial,"Kenya:Bungoma, Nangeni",Kenya,Manihot esculenta,
AJ717530,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K223],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K223]",2799,partial,"Kenya:Suba, Migori/Ragana",Kenya,Manihot esculenta,
AJ717531,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K90],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K90]",2800,partial,"Kenya:Teso, Busia/Bugeni",Kenya,Manihot esculenta,
AJ717532,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K73],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K73]",2799,partial,"Kenya:Busia, Ekondokera",Kenya,Manihot esculenta,
