Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
KJ887756.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF4AB:07,A,"African cassava mosaic virus isolate CF:CF4AB:07 segment A, complete sequence",2780,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-07
KJ887757.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF5AB:07,A,"African cassava mosaic virus isolate CF:CF5AB:07 segment A, complete sequence",2780,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-07
KJ887758.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF6AB:07,A,"African cassava mosaic virus isolate CF:CF6AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-07
KJ887759.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF7AB:07,A,"African cassava mosaic virus isolate CF:CF7AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-09
KJ887760.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF7AN:07,A,"African cassava mosaic virus isolate CF:CF7AN:07 segment A, complete sequence",2780,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-09
KJ887761.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF14AB:07,A,"African cassava mosaic virus isolate CF:CF14AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-09
KJ887762.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF15AB:07,A,"African cassava mosaic virus isolate CF:CF15AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-09
KJ887763.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF17AB:07,A,"African cassava mosaic virus isolate CF:CF17AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-09
KJ887764.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF17AN:07,A,"African cassava mosaic virus isolate CF:CF17AN:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-09
KJ887765.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF20AN:07,A,"African cassava mosaic virus isolate CF:CF20AN:07 segment A, complete sequence",2784,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-10
KJ887766.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF21AB:07,A,"African cassava mosaic virus isolate CF:CF21AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-10
KJ887767.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF22AB:07,A,"African cassava mosaic virus isolate CF:CF22AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-10
KJ887768.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF27AB:07,A,"African cassava mosaic virus isolate CF:CF27AB:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-10
KJ887769.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF27AN:07,A,"African cassava mosaic virus isolate CF:CF27AN:07 segment A, complete sequence",2785,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-10
KJ887770.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF32AB:07,A,"African cassava mosaic virus isolate CF:CF32AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-13
KJ887771.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF39AB:07,A,"African cassava mosaic virus isolate CF:CF39AB:07 segment A, complete sequence",2780,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-13
KJ887772.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF42AB:07,A,"African cassava mosaic virus isolate CF:CF42AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-13
KJ887773.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF48AB:07,A,"African cassava mosaic virus isolate CF:CF48AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-13
KJ887774.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF49AB:07,A,"African cassava mosaic virus isolate CF:CF49AB:07 segment A, complete sequence",2782,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-14
KJ887775.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF49AN:07,A,"African cassava mosaic virus isolate CF:CF49AN:07 segment A, complete sequence",2780,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-14
KJ887776.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF54AN:07,A,"African cassava mosaic virus isolate CF:CF54AN:07 segment A, complete sequence",2780,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-14
KJ887777.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF60AB:07,A,"African cassava mosaic virus isolate CF:CF60AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-14
KJ887778.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF64AB:07,A,"African cassava mosaic virus isolate CF:CF64AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-16
KJ887779.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF68AB:07,A,"African cassava mosaic virus isolate CF:CF68AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-17
KJ887780.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF72AB:07,A,"African cassava mosaic virus isolate CF:CF72AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-18
KJ887781.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF73AB:07,A,"African cassava mosaic virus isolate CF:CF73AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-18
KJ887782.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF78A:07,A,"African cassava mosaic virus isolate CF:CF78A:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-19
KJ887783.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF80AB:07,A,"African cassava mosaic virus isolate CF:CF80AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-19
KJ887784.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF87AB1:07,A,"African cassava mosaic virus isolate CF:CF87AB1:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-20
KJ887785.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF87AB2:07,A,"African cassava mosaic virus isolate CF:CF87AB2:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-20
KJ887786.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF88AB:07,A,"African cassava mosaic virus isolate CF:CF88AB:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-20
KJ887787.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF92AN:07,A,"African cassava mosaic virus isolate CF:CF92AN:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-21
KJ887788.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF94AN:07,A,"African cassava mosaic virus isolate CF:CF94AN:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-21
KJ887789.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF100AB:07,A,"African cassava mosaic virus isolate CF:CF100AB:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-24
KJ887790.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF101AN:07,A,"African cassava mosaic virus isolate CF:CF101AN:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-24
KJ887791.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF108AB:07,A,"African cassava mosaic virus isolate CF:CF108AB:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-25
KJ887792.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF112AB:07,A,"African cassava mosaic virus isolate CF:CF112AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-25
KJ887793.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF114AB1:07,A,"African cassava mosaic virus isolate CF:CF114AB1:07 segment A, complete sequence",2780,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-25
KJ887794.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF114AB2:07,A,"African cassava mosaic virus isolate CF:CF114AB2:07 segment A, complete sequence",2780,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-25
KJ887795.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF114AB3:07,A,"African cassava mosaic virus isolate CF:CF114AB3:07 segment A, complete sequence",2782,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-25
KJ887796.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF116AB:07,A,"African cassava mosaic virus isolate CF:CF116AB:07 segment A, complete sequence",2782,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-26
KJ887797.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF118AB1:07,A,"African cassava mosaic virus isolate CF:CF118AB1:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-26
KJ887798.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF118AB:07,A,"African cassava mosaic virus isolate CF:CF118AB:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-26
KJ887799.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF121AB:07,A,"African cassava mosaic virus isolate CF:CF121AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-26
KJ887800.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF124AN:07,A,"African cassava mosaic virus isolate CF:CF124AN:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-26
KJ887801.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF125AN:07,A,"African cassava mosaic virus isolate CF:CF125AN:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-26
KJ887802.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF127AB:07,A,"African cassava mosaic virus isolate CF:CF127AB:07 segment A, complete sequence",2782,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-26
KJ887803.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF143AN:07,A,"African cassava mosaic virus isolate CF:CF143AN:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-29
KJ887804.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF144AN:07,A,"African cassava mosaic virus isolate CF:CF144AN:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-29
KJ887805.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF147AB:07,A,"African cassava mosaic virus isolate CF:CF147AB:07 segment A, complete sequence",2783,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-29
KJ887806.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF149AB1:07,A,"African cassava mosaic virus isolate CF:CF149AB1:07 segment A, complete sequence",2780,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-29
KJ887807.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF149AB2:07,A,"African cassava mosaic virus isolate CF:CF149AB2:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-29
KJ887808.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF151AB:07,A,"African cassava mosaic virus isolate CF:CF151AB:07 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2007-08-30
KJ887809.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF160AB:08,A,"African cassava mosaic virus isolate CF:CF160AB:08 segment A, complete sequence",2782,complete,Central African Republic,Central African Republic,Manihot esculenta,2008-01-16
KJ887810.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF161AB:08,A,"African cassava mosaic virus isolate CF:CF161AB:08 segment A, complete sequence",2779,complete,Central African Republic,Central African Republic,Manihot esculenta,2008-01-16
KJ887811.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF185AB:08,A,"African cassava mosaic virus isolate CF:CF185AB:08 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2008-01-20
KJ887812.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF345AB:08,A,"African cassava mosaic virus isolate CF:CF345AB:08 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2008
KJ887813.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF351A:08,A,"African cassava mosaic virus isolate CF:CF351A:08 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2008
KJ887814.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF352AB1:08,A,"African cassava mosaic virus isolate CF:CF352AB1:08 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2008
KJ887815.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF352AB2:08,A,"African cassava mosaic virus isolate CF:CF352AB2:08 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2008
KJ887816.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF354AB1:08,A,"African cassava mosaic virus isolate CF:CF354AB1:08 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2008
KJ887817.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF354AB2:08,A,"African cassava mosaic virus isolate CF:CF354AB2:08 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2008
KJ887818.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF355A:08,A,"African cassava mosaic virus isolate CF:CF355A:08 segment A, complete sequence",2784,complete,Central African Republic,Central African Republic,Manihot esculenta,2008
KJ887819.1,,Begomovirus manihotis,Begomovirus manihotis,CF:CF356AB:08,A,"African cassava mosaic virus isolate CF:CF356AB:08 segment A, complete sequence",2781,complete,Central African Republic,Central African Republic,Manihot esculenta,2008
KJ887821.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG2A9:05,A,"African cassava mosaic virus isolate MG:MG2A9:05 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2005-12-13
KJ887822.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG3A13:05,A,"African cassava mosaic virus isolate MG:MG3A13:05 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2005-12-14
KJ887823.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG4A18:05,A,"African cassava mosaic virus isolate MG:MG4A18:05 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2005-12-14
KJ887824.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG5A23:05,A,"African cassava mosaic virus isolate MG:MG5A23:05 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2005-12-14
KJ887828.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG8A36:05,A,"African cassava mosaic virus isolate MG:MG8A36:05 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2005-12-12
KJ887832.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG12A8:06,A,"African cassava mosaic virus isolate MG:MG12A8:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-03-31
KJ887833.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG13A14:06,A,"African cassava mosaic virus isolate MG:MG13A14:06 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2006-03-26
KJ887834.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG14A17:06,A,"African cassava mosaic virus isolate MG:MG14A17:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-03-28
KJ887835.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG15A22:06,A,"African cassava mosaic virus isolate MG:MG15A22:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-04-06
KJ887836.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG16A28:06,A,"African cassava mosaic virus isolate MG:MG16A28:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-04-06
KJ887837.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG17A33:06,A,"African cassava mosaic virus isolate MG:MG17A33:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-01-05
KJ887838.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG18A38:06,A,"African cassava mosaic virus isolate MG:MG18A38:06 segment A, complete sequence",2780,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-17
KJ887842.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG22A3:06,A,"African cassava mosaic virus isolate MG:MG22A3:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887843.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG23A1:06,A,"African cassava mosaic virus isolate MG:MG23A1:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887844.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG24A1:06,A,"African cassava mosaic virus isolate MG:MG24A1:06 segment A, complete sequence",2788,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-20
KJ887846.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG26A1:06,A,"African cassava mosaic virus isolate MG:MG26A1:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887847.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG27A3:06,A,"African cassava mosaic virus isolate MG:MG27A3:06 segment A, complete sequence",2780,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-21
KJ887849.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG30A1:06,A,"African cassava mosaic virus isolate MG:MG30A1:06 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-21
KJ887850.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG31A1:06,A,"African cassava mosaic virus isolate MG:MG31A1:06 segment A, complete sequence",2785,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-18
KJ887852.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG35A1:06,A,"African cassava mosaic virus isolate MG:MG35A1:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887854.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG38A1:06,A,"African cassava mosaic virus isolate MG:MG38A1:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-18
KJ887856.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG40A2:06,A,"African cassava mosaic virus isolate MG:MG40A2:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887858.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG43A3:06,A,"African cassava mosaic virus isolate MG:MG43A3:06 segment A, complete sequence",2786,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-18
KJ887860.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG44B1:06,A,"African cassava mosaic virus isolate MG:MG44B1:06 segment A, complete sequence",2784,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-18
KJ887861.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG45A7:06,A,"African cassava mosaic virus isolate MG:MG45A7:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-18
KJ887863.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG46A1:06,A,"African cassava mosaic virus isolate MG:MG46A1:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887865.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG47A6:06,A,"African cassava mosaic virus isolate MG:MG47A6:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887866.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG48A1:06,A,"African cassava mosaic virus isolate MG:MG48A1:06 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887867.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG49A1:06,A,"African cassava mosaic virus isolate MG:MG49A1:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-14
KJ887870.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG52A1:06,A,"African cassava mosaic virus isolate MG:MG52A1:06 segment A, complete sequence",2784,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-20
KJ887872.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG53A1:06,A,"African cassava mosaic virus isolate MG:MG53A1:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887873.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG54A1:06,A,"African cassava mosaic virus isolate MG:MG54A1:06 segment A, complete sequence",2784,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-14
KJ887874.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG55A2:06,A,"African cassava mosaic virus isolate MG:MG55A2:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887875.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG56A1:06,A,"African cassava mosaic virus isolate MG:MG56A1:06 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887876.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG57A1:06,A,"African cassava mosaic virus isolate MG:MG57A1:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-21
KJ887877.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG58A3:06,A,"African cassava mosaic virus isolate MG:MG58A3:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-19
KJ887878.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG59A2:06,A,"African cassava mosaic virus isolate MG:MG59A2:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887879.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG60A2:06,A,"African cassava mosaic virus isolate MG:MG60A2:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887880.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG61A1:06,A,"African cassava mosaic virus isolate MG:MG61A1:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887881.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG62A1:06,A,"African cassava mosaic virus isolate MG:MG62A1:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-17
KJ887882.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG63A3:06,A,"African cassava mosaic virus isolate MG:MG63A3:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-21
KJ887883.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG64A1:06,A,"African cassava mosaic virus isolate MG:MG64A1:06 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887884.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG65A1:06,A,"African cassava mosaic virus isolate MG:MG65A1:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887885.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG66A1:06,A,"African cassava mosaic virus isolate MG:MG66A1:06 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887887.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG67A9:06,A,"African cassava mosaic virus isolate MG:MG67A9:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-20
KJ887888.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG68A1:06,A,"African cassava mosaic virus isolate MG:MG68A1:06 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-14
KJ887889.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG69A1:06,A,"African cassava mosaic virus isolate MG:MG69A1:06 segment A, complete sequence",2784,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887891.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG72A1:06,A,"African cassava mosaic virus isolate MG:MG72A1:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-15
KJ887893.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG74A3:06,A,"African cassava mosaic virus isolate MG:MG74A3:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-14
KJ887894.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG75A1:06,A,"African cassava mosaic virus isolate MG:MG75A1:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-20
KJ887895.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG76A1:06,A,"African cassava mosaic virus isolate MG:MG76A1:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887896.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG77A2:06,A,"African cassava mosaic virus isolate MG:MG77A2:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887897.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG78A2:06,A,"African cassava mosaic virus isolate MG:MG78A2:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887898.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG79A1:06,A,"African cassava mosaic virus isolate MG:MG79A1:06 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-16
KJ887899.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG86A1:06,A,"African cassava mosaic virus isolate MG:MG86A1:06 segment A, complete sequence",2780,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-04
KJ887900.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG87A1:06,A,"African cassava mosaic virus isolate MG:MG87A1:06 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-04
KJ887901.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG88A1:06,A,"African cassava mosaic virus isolate MG:MG88A1:06 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2006-11-04
KJ887904.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG95A1:07,A,"African cassava mosaic virus isolate MG:MG95A1:07 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
